X,Y,OBJECTID,TLIGHTS_,TLIGHTS_ID,SITE_NO,SITE_NAME,SITE_TYPE,DIRECTORY,DIR_REF,D_ADDED,D_TOWNS,D_EDITED,D_REMOVED,LINK_MODE,STATUS,COMMENTS,MULTI,UFI,ARC_UFI
144.999399000129159,-37.765654998775304,36588,0,0,4678,HIGH/DENNIS,INT,M,030F07,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.998465000114635,-37.77202699950913,36589,0,0,4679,HIGH NR MITCHELL,POS,M,030F08,0,0,0,0,,OPERATIONAL,"PUFFIN,TRAM PRI",,0,0
144.997901999692317,-37.774786998927752,36590,0,0,4680,HIGH NR WESTBOURNE,POS,M,030F09,0,0,0,0,,OPERATIONAL,"PUFFIN,TRAM PRI",,0,0
143.894677000357433,-37.423778999003375,34591,0,0,5822,MIDLAND NR WATER,POS,V,583S09,0,0,0,0,,OPERATIONAL,,,0,0
143.847859999943523,-37.558560999268906,34592,0,0,5826,DRUMMOND NR MAIR,POS,V,566B07,0,0,0,0,,OPERATIONAL,PELICAN,,0,0
142.931597000499096,-37.28367499906944,34593,0,0,5840,BARKLY/VINCENT,INT,V,554E08,0,0,0,0,,OPERATIONAL,"DIDO,PARTFCRT",,0,0
144.800511999975953,-37.744301999013615,34594,0,0,4964,MAIN/ALFREIDA,INT,M,026A01,0,0,0,0,,OPERATIONAL,UPS,,0,0
144.881347999511348,-37.829249999187084,34595,0,0,4965,MELBOURNE/HUDSONS,INT,M,041J12,0,0,0,0,,OPERATIONAL,,,0,0
144.881513999858328,-37.830501999479232,34596,0,0,4966,MELBOURNE NR REED,POS,M,041J12,0,0,0,0,,OPERATIONAL,,,0,0
145.049263999490535,-37.710148998716335,34597,0,0,4183,PLENTY NR LARUNDEL,POS,M,019G04,0,0,0,0,,OPERATIONAL,"FIRE LNK,TRAM RSV",,0,0
145.045995999898707,-37.712952999072215,34598,0,0,4184,PLENTY/MAIN,INT,M,019F04,0,0,0,0,,OPERATIONAL,TRAM RSV,,0,0
145.151455999681758,-37.700541998846454,34599,0,0,4185,WATTLETREE NR ELTHAM NTH PS,POS,M,021K01,0,0,0,0,,OPERATIONAL,,,0,0
145.107310999525566,-37.703695999261555,34600,0,0,4186,PARA/FLINTOFF,INT,M,020K02,0,0,0,0,,OPERATIONAL,,,0,0
145.089826999719321,-37.703167999354569,34601,0,0,4187,GREENSBOROUGH HWY/GRIMSHAW ST,INT,M,020F02,0,0,0,0,,OPERATIONAL,"Bluetooth,RLC",,0,0
145.069301999706028,-37.701051999057086,34602,0,0,4188,GRIMSHAW/THE CONCORD,INT,M,020B01,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
145.15906100005742,-37.674236998777552,34603,0,0,4189,HURSTBRIDGE-MAIN/SHOPPING CENTRE ACCESS,INT,M,012B06,0,0,0,0,,OPERATIONAL,,,0,0
144.919940999891537,-37.742584998820035,34604,0,0,4190,NAPIER/WOODLANDS,INT,M,016H12,0,0,0,0,,OPERATIONAL,,,0,0
144.902610999682963,-37.741462999319261,34605,0,0,4191,KEILOR NR GILLIES,POS,M,016D12,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.919069999536248,-37.735494998963993,34606,0,0,4192,NAPIER NR LLOYD,POS,M,016H11,0,0,0,0,,OPERATIONAL,,,0,0
144.908156000223954,-37.743701999032972,34607,0,0,4193,KEILOR NR MT ALEXANDER,POS,M,028E01,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.891186000261257,-37.744833999103719,34608,0,0,4194,HOFFMANS NR SPENCER,POS,M,028A01,0,0,0,0,,OPERATIONAL,,,0,0
144.908879000522631,-37.751310999452123,34609,0,0,4195,LINCOLN NR FLORENCE,POS,M,028E03,0,0,0,0,,OPERATIONAL,,,0,0
144.896594999943801,-37.754708999059787,34610,0,0,4196,BUCKLEY/COOPER/FAWKNER,INT,M,028C04,0,0,0,0,,OPERATIONAL,,,0,0
144.902004999534313,-37.755351999168496,34611,0,0,4197,BUCKLEY NR MCCRACKEN,POS,M,028D04,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.908037000415618,-37.756030998935934,34612,0,0,4198,BUCKLEY/WAVERLEY/LINCOLN,INT,M,028E04,0,0,0,0,,OPERATIONAL,,,0,0
144.905741999623217,-37.76511899949233,34613,0,0,4199,WAVERLEY/HOLMES,INT,M,028E07,0,0,0,0,,OPERATIONAL,,,0,0
144.922501999782469,-37.766881999015169,34614,0,0,4200,PUCKLE NR PRATT,POS,M,028H07,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.902271000081072,-37.770176999114611,34615,0,0,4201,RALEIGH NR WOODS,POS,M,028D08,0,0,0,0,,OPERATIONAL,"PELICAN,TRAM PRI",,0,0
144.916177999996137,-37.771737999027351,34616,0,0,4204,MARIBYRNONG/UNION,INT,M,028G08,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.923925999574919,-37.77256499881041,34617,0,0,4205,MARIBYRNONG/ASCOT VALE,INT,M,028J09,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.938512000185739,-37.745810998907992,34618,0,0,4123,REYNOLDS/REYNARD/COONANS,INT,M,029B01,0,0,0,0,,OPERATIONAL,,,0,0
144.944442000532291,-37.746536999391367,34619,0,0,4124,MELVILLE/REYNARD,INT,M,029C02,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.947072999982225,-37.746849998997043,34620,0,0,4125,REYNARD NR BRUCE,POS,M,029D02,0,0,0,0,,OPERATIONAL,,,0,0
144.965329999663737,-37.748579998690246,34621,0,0,4126,SYDNEY/REYNARD/EDWARD,INT,M,029H02,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM PRI",,0,0
144.938804000547577,-37.729425999429182,34622,0,0,4127,CUMBERLAND NR OLIVE,POS,M,017B09,0,0,0,0,,OPERATIONAL,,,0,0
144.96679800011006,-37.740170999340961,34623,0,0,4128,SYDNEY/URQUHART,INT,M,017J12,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.966268000414573,-37.743184998784969,34624,0,0,4129,SYDNEY NR VICTORIA ST MALL,POS,M,029H01,0,0,0,0,,OPERATIONAL,"PUFFIN,TRAM PRI",,0,0
144.965947999815768,-37.745004998858803,34625,0,0,4130,SYDNEY/HARDING/MUNRO,INT,M,029H01,0,0,0,0,,OPERATIONAL,"Bluetooth,RLC,SRLC,TRAM PRI",,0,0
144.96472799970266,-37.752037999306424,34626,0,0,4131,SYDNEY NR THE AVENUE,POS,M,029H03,0,0,0,0,,OPERATIONAL,"PUFFIN,TRAM PRI",,0,0
144.977409999750648,-37.746263999235865,34627,0,0,4132,NICHOLSON/HARDING,INT,M,030A01,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.983896000276815,-37.729912999018616,34628,0,0,4133,ELIZABETH / MURPHY,INT,M,018B09,0,0,0,0,,OPERATIONAL,,,0,0
144.958661999660393,-37.726854998979718,34629,0,0,4134,BAKERS NR CATHERINE,POS,M,017G08,0,0,0,0,,OPERATIONAL,,,0,0
144.947489999451477,-37.721487998960903,34630,0,0,4135,DERBY NR KENT,POS,M,017D07,0,0,0,0,,OPERATIONAL,,,0,0
144.958902000031031,-37.733390999293128,34631,0,0,4136,GAFFNEY NR MOLESWORTH,POS,M,017G10,0,0,0,0,,OPERATIONAL,,,0,0
144.971688000476775,-37.730837999340068,34632,0,0,4137,NEWLANDS NR CARR,FLASH PX,M,017K09,0,0,0,0,,OPERATIONAL,,,0,0
144.976599000513801,-37.75119299933074,34633,0,0,4138,NICHOLSON NR RENNIE,POS,M,030A03,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.965006999542993,-37.743058999473739,34634,0,0,4139,WATERFIELD NR BELL,FLASH PX,M,017H12,0,0,0,0,,OPERATIONAL,,,0,0
144.994807000409111,-37.785482999115025,34635,0,0,4140,HODDLE/QUEENS,INT,M,030E12,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM PRI",,0,0
144.986075999701001,-37.806593999409145,34636,0,0,4142,WELLINGTON/LANGRIDGE,INT,M,2CE11,0,0,0,0,,OPERATIONAL,MICROCEL,,0,0
144.983462999598544,-37.803643999294664,34637,0,0,4143,SMITH NR CHARLES,POS,M,2CD10,0,0,0,0,,OPERATIONAL,"ASB WARN,PUFFIN,TRAM PRI",,0,0
144.982993000539125,-37.806370999209378,34638,0,0,4144,GERTRUDE/LANGRIDGE/SMITH,INT,M,2CD11,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.103479999848929,-37.911150999309896,34639,0,0,2955,HUNTINGDALE NR HUME,POS,M,069J11,0,0,0,0,,OPERATIONAL,,,0,0
145.141831000183089,-37.931401998710854,34640,0,0,2956,WESTALL/CENTRE,INT,M,079H04,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
145.008541000478289,-37.711122999492346,34641,0,0,3226,HIGH NR BARTON,POS,M,018H04,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.009188000113596,-37.707469999437855,34642,0,0,3227,HIGH NR GLASGOW,POS,M,018H03,0,0,0,0,,OPERATIONAL,,,0,0
145.0310820001134,-37.806693999127241,34643,0,0,4334,HIGH NR WALPOLE,POS,M,045C06,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.03588500036787,-37.804952999042065,34644,0,0,4335,HIGH/CHARLES,INT,M,045D05,0,0,0,0,,OPERATIONAL,"ASB WARN,TRAM PRI",,0,0
145.04611799974623,-37.801268998704401,34645,0,0,4336,HIGH NR CHILDERS,POS,M,045F05,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.031041000113873,-37.806890998719446,34646,0,0,4337,COTHAM NR HIGH,POS,M,045C06,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.051925999520563,-37.798761998903764,34647,0,0,4339,HIGH NR WESTBROOK,POS,M,045H04,0,0,0,0,,OPERATIONAL,"ASB WARN,PTTL,TRAM PRI",,0,0
145.084533999450656,-37.877174999102017,34648,0,0,4340,WAVERLEY/BATESFORD,INT,M,069E01,0,0,0,0,,OPERATIONAL,ASB WARN,,0,0
145.042147000387558,-37.838176999295783,34649,0,0,4276,AUBURN NR AIREDALE,POS,M,059F02,0,0,0,0,,OPERATIONAL,,,0,0
145.046096000251225,-37.839188998765486,34650,0,0,4277,TOORONGA NR BURGESS,POS,M,059F03,0,0,0,0,,OPERATIONAL,,,0,0
145.038541000325949,-37.829259998689771,34651,0,0,4278,RIVERSDALE NR KOOYONGKOOT,POS,M,045E12,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
145.024777000395034,-37.821379999316029,34652,0,0,4279,BURWOOD NR MORANG,POS,M,045A10,0,0,0,0,,OPERATIONAL,"ASB WARN,TRAM PRI",,0,0
144.977938999528078,-37.812127999325952,34653,0,0,2988,LANSDOWNE/ST ANDREWS,POS,M,2GA02,0,0,0,0,,OPERATIONAL,ASB WARN,,0,0
145.136777000106008,-38.0384169993253,34654,0,0,967,WELLS/AMAROO (SOUTH),INT,M,093G09,0,0,0,0,,OPERATIONAL,,,0,0
143.82080099961351,-37.54665599922518,34655,0,0,5837,GILLIES/LAKE GARDENS,INT,V,565R05,0,0,0,0,,OPERATIONAL,,,0,0
144.950216000348064,-37.71020599907758,34656,0,0,3080,EAST NR MIDDLE (FITZROY),POS,M,017E04,0,0,0,0,,OPERATIONAL,,,0,0
145.004780000433271,-37.733455999369298,34657,0,0,3214,HIGH/WOOD/SPENCER,INT,M,018G10,0,0,0,0,,OPERATIONAL,MICROCEL,,0,0
145.083355999541169,-37.778917999226159,34658,0,0,1900,EASTERN FWY/THOMPSONS ON RAMP OB,RAMP MTR,M,032E10,0,0,0,0,,OPERATIONAL,,,0,0
145.005536999899249,-37.67939899874866,34659,0,0,2810,MAIN NR LANTANA,POS,M,008G07,0,0,0,0,,OPERATIONAL,,,0,0
144.989154000259305,-37.648187999054564,34660,0,0,2811,COOPER/TIP ACCESS RD,INT,M,181A10,0,0,0,0,,OPERATIONAL,,,0,0
144.99910800003218,-37.649256998727274,34661,0,0,2812,COOPER/GATEWAY,INT,M,181F11,0,0,0,0,,OPERATIONAL,,,0,0
142.930168000182078,-37.283770998872278,34662,0,0,5841,BARKLY NR VINCENT,POS,V,554E08,0,0,0,0,,OPERATIONAL,,,0,0
143.853317000144131,-37.56160099955548,34663,0,0,5842,STURT/DAWSON,INT,V,566C08,0,0,0,0,,OPERATIONAL,,,0,0
143.855208999767854,-37.559466998764364,34664,0,0,5875,MIDLAND HWY/MAIR,INT,V,566D08,0,0,0,0,,OPERATIONAL,,,0,0
143.867500999915194,-37.564981998989161,34665,0,0,5876,BALLARAT-BUNINYONG/BARKLY,INT,V,566F09,0,0,0,0,,OPERATIONAL,,,0,0
143.850325000037031,-37.550060998982175,34666,0,0,5877,MIDLAND HWY/MACARTHUR,INT,V,566C05,0,0,0,0,,OPERATIONAL,,,0,0
143.850126999487742,-37.542540998931003,34667,0,0,5878,MIDLAND HWY/SUNRAYSIA/HOWITT,INT,V,566C04,0,0,0,0,,OPERATIONAL,,,0,0
143.849392000143894,-37.53531199922422,34668,0,0,5879,MIDLAND HWY (CRESWICK)/NORMAN,INT,V,566C02,0,0,0,0,,OPERATIONAL,RAIL LNK,,0,0
143.828613999879821,-37.539958999425771,34669,0,0,5901,HOWITT NR FOREST & SCHOOL LANE,POS,V,565T03,0,0,0,0,,OPERATIONAL,,,0,0
144.3366089995001,-38.139392998818245,34670,0,0,5228,SHANNON/ALBERT,INT,M,451G01,0,0,0,0,,OPERATIONAL,,,0,0
144.666227000115157,-37.903827998719805,34671,0,0,5242,DUNCANS/COLLEGE,INT,M,206A09,0,0,0,0,,OPERATIONAL,DIDO,,0,0
144.819113000277156,-37.818773998917486,34672,0,0,5243,LITTLE BOUNDARY/PIPE,INT,M,040E09,0,0,0,0,,OPERATIONAL,,,0,0
145.154807000076715,-37.938257999347876,34673,0,0,444,SPRINGVALE NR WAREHAM,POS,M,080A06,0,0,0,0,,OPERATIONAL,,,0,0
144.682366999766259,-37.88070299915001,34674,0,0,5246,DERRIMUT/WARRINGA,INT,M,206D02,0,0,0,0,,OPERATIONAL,DUST,,0,0
145.04590300000126,-37.894381999283603,34675,0,0,3293,GRANGE BTW GARDEN/WATTLE,POS,M,068F06,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.660729000282913,-37.903106998810564,34676,0,0,5249,WERRIBEE MAIN RD(PHW)/SYNNOT/BRIDGE,INT,M,205K09,0,0,0,0,,OPERATIONAL,DUST,,0,0
144.658569000509175,-37.904299998720518,34677,0,0,5250,PHW(SYNNOT)/WEDGE,INT,M,205J09,0,0,0,0,,OPERATIONAL,,,0,0
144.660214999927348,-37.897399998703293,34678,0,0,5251,COTTRELL (EAST)/MARKET,INT,M,205J07,0,0,0,0,,OPERATIONAL,,,0,0
144.701278999482952,-37.879426998677587,34679,0,0,5252,MORRIS/HEATHS,INT,M,206J02,0,0,0,0,,OPERATIONAL,"Bluetooth,DUST",,0,0
144.662890000390206,-37.901913999374329,34680,0,0,5253,DUNCANS/SYNNOT,INT,M,205K08,0,0,0,0,,OPERATIONAL,"Bluetooth,PARTFCRT",,0,0
144.682891000317312,-37.877592998764221,34681,0,0,5254,DERRIMUT/HEATHS,INT,M,206D02,0,0,0,0,,OPERATIONAL,"Bluetooth,DUST",,0,0
144.34712500013265,-38.146759999230731,34682,0,0,5300,HAMILTON HWY (ABERDEEN)/PAKINGTON,INT,M,451J03,0,0,0,0,,OPERATIONAL,,,0,0
144.335466999732148,-38.14537599954209,34683,0,0,5302,HAMILTON HWY (ABERDEEN)/SHANNON,INT,M,451G03,0,0,0,0,,OPERATIONAL,,,0,0
144.345776999816792,-38.15397699911243,34684,0,0,5303,PAKINGTON/NOBLE,INT,M,451J05,0,0,0,0,,OPERATIONAL,,,0,0
144.344731000430585,-38.1595809991789,34685,0,0,5304,PAKINGTON/WEST FYANS,INT,M,451J07,0,0,0,0,,OPERATIONAL,,,0,0
144.334123999742758,-38.152601998691949,34686,0,0,5306,SHANNON/NOBLE,INT,M,451F05,0,0,0,0,,OPERATIONAL,SRLC,,0,0
144.965349000205322,-37.849905998702653,34687,0,0,4910,CANTERBURY NR ARMSTRONG,POS,M,2KF11,0,0,0,0,,OPERATIONAL,,,0,0
144.961202000404057,-37.840473999164558,34688,0,0,4911,ALBERT/CECIL/AUGHTIE,INT,M,2KD06,0,0,0,0,,OPERATIONAL,"EVP,TRAM PRI",,0,0
144.96338800046135,-37.839116999557348,34689,0,0,4912,ALBERT/CLARENDON,INT,M,2KE05,0,0,0,0,,OPERATIONAL,"EVP,TRAM PRI",,0,0
144.964838999648038,-37.836167998749545,34690,0,0,4914,MORAY NR COBDEN,POS,M,2KF04,0,0,0,0,,OPERATIONAL,,,0,0
144.948897000052796,-37.835972999094373,34691,0,0,4915,DORCAS/PICKLES/INGLES,INT,M,2JH03,0,0,0,0,,OPERATIONAL,,,0,0
144.952852999816258,-37.842178998729111,34692,0,0,4917,VICTORIA NR BRIDPORT,POS,M,2JK07,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.960308000237546,-37.844056999176587,34693,0,0,4918,CANTERBURY/MILLS,INT,M,2KC08,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.965819000434124,-37.82183999867302,34694,0,0,4920,CITY/SOUTHGATE,INT,M,2FF08,0,0,0,0,,OPERATIONAL,EVP,,0,0
144.961367000393977,-37.81998899868244,34695,0,0,4921,QUEENS BRIDGE/QUEENSWHARF/BANANA ALLEY,INT,M,2FD07,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.963018999773993,-37.821675998981959,34696,0,0,4922,SOUTHBANK/RIVERSIDE,INT,M,2FE08,0,0,0,0,,OPERATIONAL,,,0,0
144.966033999820496,-37.823390998899576,34697,0,0,4923,SOUTHBANK/KAVANAGH,INT,M,2FF08,0,0,0,0,,OPERATIONAL,,,0,0
144.961637000563201,-37.84595999870681,34698,0,0,4924,CANTERBURY NR WRIGHT,POS,M,057G05,0,0,0,0,,OPERATIONAL,,,0,0
145.066388999445195,-37.742104999545113,34699,0,0,3336,LWR PLENTY/TURNHAM/RAILWAY CROSSING,INT,M,020A12,0,0,0,0,,OPERATIONAL,RAIL LNK,,0,0
144.801913999793072,-37.744470999270085,34700,0,0,4928,MAIN ROAD EAST/COLLINS,INT,M,026A01,0,0,0,0,,OPERATIONAL,,,0,0
144.829182999568076,-37.774553999090109,34701,0,0,4929,MCINTYRE NR SUNSHINE (FIRE STN),FIRE W/W,M,026H09,0,0,0,0,,OPERATIONAL,,,0,0
144.779445999724004,-37.741953999166604,34702,0,0,4930,MAIN/KINGS/STATION,INT,M,013F12,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
144.798890999860731,-37.744105998683573,34703,0,0,4931,MAIN WEST/MCKECHNIE,INT,M,026A01,0,0,0,0,,OPERATIONAL,,,0,0
144.799942000053022,-37.744232998761646,34704,0,0,4932,MAIN/ST ALBANS/ESPLANADE,INT,M,026A01,0,0,0,0,,OPERATIONAL,"Bluetooth,RAIL LNK,UPS",,0,0
144.775185999629372,-37.76689199905352,34705,0,0,4933,STATION NR TRINACRIA,POS,M,025E07,0,0,0,0,,OPERATIONAL,,,0,0
145.08541900022442,-37.731571999464094,34706,0,0,3337,LWR PLENTY/CREW/MARTINS,INT,M,020E10,0,0,0,0,,OPERATIONAL,,,0,0
144.574017999496874,-37.708505999318291,34707,0,0,4980,EXFORD NR MORSHEAD,POS,M,342K03,0,0,0,0,,OPERATIONAL,,,0,0
144.567444000467077,-37.688147999290834,34708,0,0,4982,COBURNS/WESTERN FWY (NTH),INT,M,336H10,0,0,0,0,,OPERATIONAL,,,0,0
144.566674000237526,-37.692172999549655,34709,0,0,4983,COBURNS/WESTERN FWY (STH),INT,M,336H10,0,0,0,0,,OPERATIONAL,ASB WARN,,0,0
144.997820999815843,-37.693490999382966,34710,0,0,4988,MAHONEYS NR THOMASTOWN FIRE,FIRE W/W,M,008F11,0,0,0,0,,OPERATIONAL,,,0,0
144.999301999736218,-37.678751999538221,34711,0,0,4990,EDGARS/MAIN,INT,M,008F07,0,0,0,0,,OPERATIONAL,PARTFCRT,,0,0
144.991004000293657,-37.692799999481508,34712,0,0,4991,MAHONEYS/HUGHES,INT,M,008D11,0,0,0,0,,OPERATIONAL,,,0,0
145.001001999910756,-37.693812998967019,34713,0,0,4992,MAHONEYS/EDGARS,INT,M,008F11,0,0,0,0,,OPERATIONAL,FIRE LNK,,0,0
145.035391000277031,-37.675443999145898,34714,0,0,4993,MCKIMMIES NR DAREBIN,POS,M,009D06,0,0,0,0,,OPERATIONAL,,,0,0
145.030516999850562,-37.676605999084749,34715,0,0,4994,DALTON/THE BOULEVARD,INT,M,009C06,0,0,0,0,,OPERATIONAL,,,0,0
145.069654999746746,-37.678842998811341,34716,0,0,4995,PLENTY/MCKIMMIES,INT,M,010B07,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM RSV",,0,0
145.056655000526092,-37.697601998804906,34717,0,0,4996,SETTLEMENT NR COOK,POS,M,009J12,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.043279000196918,-37.695100999382618,34718,0,0,4998,SETTLEMENT NR NORRIS,POS,M,009E11,0,0,0,0,,OPERATIONAL,,,0,0
144.683327000313028,-37.874945999189428,34719,0,0,5000,DERRIMUT/BAGGOTT,INT,M,206E01,0,0,0,0,,OPERATIONAL,PARTFCRT,,0,0
144.662037000153816,-37.90094599900619,34720,0,0,5001,DUNCANS/WATTON,INT,M,205K08,0,0,0,0,,OPERATIONAL,,,0,0
144.781913999522885,-37.844170999556262,34721,0,0,5002,FITZGERALD/LEAKES/KOROROIT CREEK,INT,M,053G04,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
144.700178000411398,-37.884773999353705,34722,0,0,5003,PHW/OLD GEELONG,INT,M,206H03,0,0,0,0,,OPERATIONAL,RAIL LNK,,0,0
144.38152299994502,-38.065121999543265,34723,0,0,5004,CORIO-WAURN PONDS / BRODERICK,INT,M,432G05,0,0,0,0,,OPERATIONAL,PTS_SIGN,,0,0
144.376835999482068,-38.068776998870909,34724,0,0,5005,CORIO-WAURN PONDS/PLANTATION/SCHOOL,INT,M,432F06,0,0,0,0,,OPERATIONAL,,,0,0
144.812139000188864,-37.76037199942224,34725,0,0,4935,FURLONG/ST ALBANS,INT,M,026D05,0,0,0,0,,OPERATIONAL,"Bluetooth,RAIL LNK,RLC",,0,0
144.881097999665656,-37.77503199929312,34726,0,0,4936,HAMPSTEAD/WESTS/WILLIAMSON,INT,M,027J09,0,0,0,0,,OPERATIONAL,PARTFCRT,,0,0
144.870394999488525,-37.781751998665698,34727,0,0,4937,HAMPSTEAD/MITCHELL/OMAR,INT,M,027G11,0,0,0,0,,OPERATIONAL,,,0,0
144.881536999636381,-37.772909999420911,34728,0,0,4938,WESTS RD/WATERFORD GREEN,INT,M,027J09,0,0,0,0,,OPERATIONAL,,,0,0
144.830968000165825,-37.764833999058936,34729,0,0,4939,MCINTYRE/BERKSHIRE,INT,M,026H06,0,0,0,0,,OPERATIONAL,,,0,0
144.353845999653259,-38.149937999442407,34730,0,0,5044,MYERS/FENWICK,INT,M,452A04,0,0,0,0,,OPERATIONAL,,,0,0
145.063445000151006,-37.810697998781976,34731,0,0,3798,WHITEHORSE NR CAMPBELL,POS,M,045K07,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.113395000374567,-37.957601999384764,34732,0,0,3212,HEATHERTON/KINGSTON/CLAYTON/BOUNDARY,INT,M,079A11,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
144.884236999701017,-37.677936999247386,34733,0,0,2858,MICKLEHAM/FAWKNER,INT,M,005K07,0,0,0,0,,OPERATIONAL,,,0,0
145.182175000363031,-37.765403998684185,34734,0,0,314,SPRINGVALE/REYNOLDS,INT,M,034G07,0,0,0,0,,OPERATIONAL,Bluetooth,,0,0
144.892261000287192,-37.75423799888609,34735,0,0,3044,BUCKLEY NR BATMAN,POS,M,028B04,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
144.281964000244301,-36.749083998749214,34736,0,0,6210,BENDIGO-EAGLEHAWK RD,POS,V,607 S4,0,0,0,0,,OPERATIONAL,DIDO,,0,0
144.803462999603767,-37.715349998699125,34737,0,0,2892,SUNSHINE/ODESSA,INT,M,014B05,0,0,0,0,,OPERATIONAL,,,0,0
145.063931999769153,-37.793496999528948,34738,0,0,4030,BURKE/DONCASTER/KILBY/HIGH,INT,M,045K02,0,0,0,0,,OPERATIONAL,"Bluetooth,PARTFCRT,TRAM PRI",,0,0
144.803841000306846,-37.70852599874538,34739,0,0,2891,SUNSHINE/APOLLO,INT,M,014B03,0,0,0,0,,OPERATIONAL,,,0,0
145.124197000568131,-38.022019999251846,34740,0,0,312,WELLS/NURTEN/ROYAL PALMS,INT,M,093D05,0,0,0,0,,OPERATIONAL,SRLC,,0,0
145.107185999585766,-37.766274999009205,34741,0,0,1901,THOMPSONS/FEATHERTOP/WELLINGTON,INT,M,32K07,0,0,0,0,,OPERATIONAL,,,0,0
145.173117000104469,-37.833003999374732,34742,0,0,393,SPRINGVALE NR CAVES,BUS SIG,M,062E01,0,0,0,0,,OPERATIONAL,,,0,0
145.308532000465334,-38.018146999082163,34743,0,0,594,MONASH FWY/NARRE WARREN NTH,INT,M,110E04,0,0,0,0,,OPERATIONAL,,,0,0
144.970087000428265,-37.738484999549982,34744,0,0,3086,PENTRIDGE/STOCKADE,INT,M,17J11,0,0,0,0,,OPERATIONAL,,,0,0
142.532977999855063,-38.384684999275564,34745,0,0,6822,PHW/MAHONEYS/HORNE,INT,V,515T08,0,0,0,0,,OPERATIONAL,SRLC,,0,0
144.913944000254759,-37.837102999033164,34746,0,0,2995,Webb Dock Drive/Access Road,INT,M,56G2,0,0,0,0,,OPERATIONAL,,,0,0
144.912063000316124,-37.832509999275565,34747,0,0,2469,Todd Road/Webb Dock Drive/Cook Street,INT,M,56M1,0,0,0,0,,OPERATIONAL,,,0,0
144.941778999830007,-37.82028999947439,34748,0,0,1552,Bourke Street/Collins Street/Tom Thumb L,INT,M,2E E7,0,0,0,0,,OPERATIONAL,,,0,0
144.914821000217842,-37.83694899923357,34749,0,0,2887,WILLIAMSTOWN/TODD,INT,M,056G02,0,0,0,0,,OPERATIONAL,,,0,0
144.913483000309867,-37.83409299877956,34750,0,0,2399,TODD/WEBB DOCK/WESTGATE WB RAMPS,INT,M,056F01,0,0,0,0,,OPERATIONAL,,,0,0
145.216954999999444,-37.85553599932004,34751,0,0,120,MOUNTAIN HWY STH OF BARMAH,POS,M,063E07,0,0,0,0,,OPERATIONAL,PUFFIN,,0,0
145.083261999839323,-37.77852599924644,34752,0,0,709,EASTERN FWY RAMP/THOMPSONS,INT,M,032E10,0,0,0,0,,OPERATIONAL,RAMP SGN,,0,0
144.867806000113291,-37.706838999141759,34753,0,0,2649,SHARPS/AIRPORT,INT,M,015F03,0,0,0,0,,OPERATIONAL,,,0,0
144.964732000443632,-37.811560999054812,34754,0,0,2904,SWANSTON/LONSDALE,INT,M,2FF02,0,0,0,0,,OPERATIONAL,TRAM PRI,,0,0
144.963406999692438,-37.811946999306009,34755,0,0,2905,LONSDALE NR ST FRANCIS,POS,M,2FE02,0,0,0,0,,OPERATIONAL,,,0,0
144.959788999719848,-37.813003998821934,34756,0,0,2907,QUEEN/LONSDALE,INT,M,2FC03,0,0,0,0,,OPERATIONAL,,,0,0
144.957323000022569,-37.813711999037317,34757,0,0,2908,WILLIAM/LONSDALE,INT,M,2FB03,0,0,0,0,,OPERATIONAL,"Bluetooth,TRAM PRI",,0,0
